  -18.4711075       1.19927979      -3.40814281             214
  -19.6095772       1.17957461      -2.49276781             215
  -18.2710037      0.162460327      -2.52815771             216
  -19.7022343      0.283575028      -1.55359983             217
  -18.4690018      0.912322640      -1.69691598             218
  -19.7169933      0.928961635     -0.744367719             219
  -18.5089035      0.168445095     -0.642936885             220
  -19.5949268      0.202357367      0.221152440             221
  -18.3060875      0.906840086       5.75951114E-02         222
  -19.5487022       1.00376177      0.919887245             223
  -18.4734116      0.276335210      0.966497123             224
  -19.6359653      0.175804719       1.85019422             225
  -18.5077229       1.10733819       2.02870369             226
  -19.5358906      0.923197448       2.87694359             227
  -18.2379742      0.278909326       2.82913446             228
  -19.5982094      0.249376789       3.87577057             229
  -18.3351345       1.11715114       3.75580072             230
  -19.6027546      0.948426008       4.79283476             231
  -18.3433170       8.19753185E-02   4.65942812             232
  -19.5404320      0.200114757       5.42922974             233
  -18.3510036       1.08322144       5.60038996             234
  -19.6014633       1.07147503       6.47666645             235
  -18.3832302       4.53650244E-02   6.45068264             236
  -19.5305901       9.49695148E-03   7.21548557             237
  -18.3590069      0.996192873       7.21051884             238
  -19.6764565      0.932154298       8.21489048             239
  -18.3500767      0.179150537       8.28333378             240
  -19.4694252       2.03160954      -8.84605598             241
  -18.3696213       2.89503908      -8.79090118             242
  -19.6277390       2.84605551      -7.95606470             243
  -18.3024902       1.96026003      -8.01700497             244
  -19.5683384       1.88403153      -6.98898935             245
  -18.3564777       2.98147702      -7.12937927             246
  -19.6259518       2.87924361      -6.06509924             247
  -18.2395496       2.00444770      -6.05364656             248
  -19.5917759       1.86908138      -5.35689497             249
  -18.2457695       2.77542734      -5.20454550             250
  -19.7485561       2.98078156      -4.41739416             251
  -18.2579956       1.88367903      -4.21427059             252
  -19.5979538       1.83688533      -3.47505736             253
  -18.3048840       2.83094811      -3.56767821             254
  -19.5201473       2.72996044      -2.56762004             255
  -18.4122524       1.88911963      -2.47271323             256
  -19.6484470       1.89922798      -1.78331816             257
  -18.3436699       2.84558654      -1.73925543             258
  -19.7156582       2.99230504     -0.640616834             259
  -18.3680725       1.91021883     -0.658525944             260
  -19.7013397       1.84787440       1.73168425E-02         261
  -18.4708500       2.84043121      0.114182428             262
  -19.4848881       2.82724071       1.02367461             263
  -18.3202362       1.89249861      0.918042898             264
  -19.5056744       2.06929731       2.07584810             265
  -18.2452602       2.93101454       1.85123932             266
  -19.5782681       2.70942187       2.94098115             267
  -18.3589611       2.05848694       2.78316021             268
  -19.4891510       1.97605896       3.71675158             269
  -18.2720566       2.85770178       3.88196135             270
  -19.6239891       2.87395954       4.72474337             271
  -18.2513905       1.90142584       4.55686474             272
  -19.5270615       2.01567626       5.66374874             273
  -18.4937649       2.91303492       5.66371822             274
  -19.6421871       2.72695661       6.34830904             275
  -18.3905869       1.82892895       6.50240803             276
  -19.5812168       2.04391456       7.46345806             277
  -18.2848167       2.89056230       7.46895790             278
  -19.4864769       2.84594202       8.13392162             279
  -18.4023800       1.91478622       8.30627346             280
  -19.7134781       3.62304640      -8.95700932             281
  -18.3723335       4.71257639      -8.92859459             282
  -19.6327095       4.79276419      -7.91136932             283
  -18.3112659       3.87260699      -7.99127960             284
  -19.4922371       3.83828330      -7.07133818             285
  -18.4935722       4.64958906      -7.05483866             286
  -19.6147804       4.64989710      -6.07777214             287
  -18.2357712       3.69003630      -6.25614119             288
  -19.7169952       3.62409663      -5.10825729             289
  -18.3931713       4.57152319      -5.11105204             290
  -19.4999580       4.55942392      -4.46115541             291
  -18.4567337       3.70173550      -4.32729626             292
  -19.6179199       3.77570224      -3.47013688             293
  -18.4051647       4.61469507      -3.41996026             294
  -19.6211586       4.54463625      -2.49894071             295
  -18.2170048       3.80941987      -2.57917762             296
  -19.4952164       3.84585810      -1.56198525             297
  -18.4033508       4.50288248      -1.65606642             298
  -19.5582829       4.69394875     -0.706530333             299
  -18.2759151       3.71320915     -0.792698145             300
  -19.6331501       3.70029187      0.208076552             301
  -18.4721565       4.58745766      0.200056896             302
  -19.4936905       4.59440947      0.943242908             303
  -18.3349495       3.60167623       1.17624903             304
  -19.6354141       3.75495934       1.90333712             305
  -18.4363842       4.58729982       2.05009484             306
  -19.7126827       4.69038582       2.71460986             307
  -18.3782120       3.71304488       2.74676251             308
  -19.5232430       3.79979181       3.60345912             309
  -18.2771606       4.66827440       3.68659616             310
  -19.6253319       4.59618330       4.65437698             311
  -18.2998791       3.85261297       4.56956863             312
  -19.6104984       3.71200776       5.41501284             313
  -18.4934692       4.56073475       5.56985474             314
  -19.5005436       4.62676573       6.55186462             315
  -18.4277115       3.65435863       6.40725803             316
  -19.4697666       3.77682567       7.31071281             317
  -18.3767071       4.68834925       7.48333645             318
  -19.6282635       4.51514435       8.23345566             319
  -18.3368473       3.82449317       8.35925198             320
  -19.7106934       5.43137407      -8.80040741             321
  -18.2656116       6.47438574      -8.80242157             322
  -19.4553909       6.30567503      -7.82355738             323
  -18.4572220       5.69031715      -7.94307756             324
  -19.6663609       5.61593866      -7.02286291             325
  -18.2644997       6.55040741      -7.00203419             326
  -19.5308647       6.49290800      -6.19514084             327
  -18.3551617       5.59924412      -6.20297098             328
  -19.4892445       5.53271103      -5.12460995             329
  -18.4326248       6.58552599      -5.36482859             330
  -19.6251984       6.55091286      -4.21123934             331
  -18.4157467       5.55785465      -4.33921337             332
  -19.5045681       5.67896700      -3.40113211             333
  -18.4426556       6.58242893      -3.42098308             334
  -19.7121906       6.37409210      -2.43398190             335
  -18.4567719       5.44888735      -2.44920063             336
  -19.5692787       5.58697271      -1.54839635             337
  -18.3141308       6.41746664      -1.53861475             338
  -19.5497952       6.33468199     -0.899987638             339
  -18.3128052       5.58862591     -0.763635516             340
  -19.5776958       5.40968084      0.105417758             341
  -18.2591000       6.41125154      0.198427618             342
  -19.5770702       6.31798792       1.12334073             343
  -18.4317780       5.53278732      0.952926219             344
  -19.7224598       5.66917372       2.09772635             345
  -18.3373775       6.30990124       2.00727987             346
  -19.6038361       6.47080231       2.96871805             347
  -18.3852749       5.60657835       2.76094818             348
  -19.6054840       5.48173285       3.88413572             349
  -18.4423351       6.58597898       3.74308538             350
  -19.7118740       6.58843088       4.75714684             351
  -18.4504013       5.40210247       4.73474216             352
  -19.7348824       5.68801641       5.59241247             353
  -18.3436050       6.34112835       5.43871307             354
  -19.5026112       6.45055628       6.49676657             355
  -18.3641071       5.55793619       6.33551931             356
  -19.4790840       5.60067129       7.28327656             357
  -18.3996124       6.41744804       7.44932985             358
  -19.6770992       6.33703327       8.31849194             359
  -18.3212032       5.46036482       8.35460854             360
  -19.7432327       7.23166943      -8.94360638             361
  -18.4073353       8.33389759      -8.78423882             362
  -19.5500908       8.27429104      -7.99464750             363
  -18.4684792       7.28762817      -8.04926682             364
  -19.6828918       7.40140629      -7.07857084             365
  -18.2496719       8.27380943      -7.09744596             366
  -19.6188278       8.30989170      -6.04971504             367
  -18.2780304       7.45472097      -6.21533394             368
  -19.6706009       7.25098896      -5.23994064             369
  -18.4936695       8.39962101      -5.17494869             370
  -19.7133331       8.14938068      -4.37246799             371
  -18.2836647       7.26407099      -4.36982155             372
  -19.7400761       7.47879696      -3.56818700             373
  -18.4357395       8.24461460      -3.36216593             374
  -19.6727428       8.16417503      -2.61526036             375
  -18.4014359       7.26243782      -2.42144132             376
  -19.5207806       7.38496971      -1.62724411             377
  -18.4087257       8.37235451      -1.74062991             378
  -19.7157688       8.33734226     -0.690550923             379
  -18.5101490       7.42439127     -0.865640938             380
  -19.4815102       7.39638948      0.103767164             381
  -18.4009018       8.16451550       9.93874371E-02         382
  -19.7446651       8.37431049       1.13564110             383
  -18.3975906       7.41899586       1.14946544             384
  -19.4866619       7.23888350       1.90302789             385
  -18.2330036       8.20865822       1.90561855             386
  -19.7258034       8.27156734       2.93291879             387
  -18.2623653       7.34798956       2.94519567             388
  -19.5571804       7.33061314       3.70569420             389
  -18.4108772       8.18446350       3.87573552             390
  -19.5621548       8.32337475       4.54726219             391
  -18.2826996       7.27558708       4.68361712             392
  -19.4936199       7.29438305       5.58253336             393
  -18.4778481       8.21209908       5.43998814             394
  -19.6714420       8.13780975       6.36084557             395
  -18.2904682       7.22128582       6.43767405             396
  -19.4610271       7.27040339       7.25925636             397
  -18.3104420       8.12439823       7.45627165             398
  -19.7042313       8.13605309       8.34273720             399
  -18.2323666       7.21365690       8.11807919             400
  -17.0323334      -8.95764637      -8.75964928             401
  -15.9786282      -7.98023510      -8.82024193             402
  -17.0846882      -8.08388138      -7.80409050             403
  -15.8031836      -8.87592602      -8.09044838             404
  -17.2488346      -8.70765972      -6.93986464             405
  -15.8455515      -7.84968901      -7.12853527             406
  -17.0661678      -7.92308712      -6.23323774             407
  -15.9785461      -8.99952793      -6.16565561             408
  -17.1583195      -8.72009850      -5.39326143             409
  -15.8928251      -7.98704910      -5.14214706             410
  -17.0430889      -7.91715908      -4.40045881             411
  -15.8596735      -8.80383778      -4.30668306             412
  -17.2035141      -8.99219990      -3.30388737             413
  -15.9845505      -7.90730190      -3.43190241             414
  -17.1681709      -8.06379223      -2.56526756             415
  -16.0055599      -8.82425976      -2.53721952             416
  -17.1361694      -8.73402023      -1.77552152             417
  -15.9380970      -8.06975651      -1.71023667             418
  -17.0287495      -7.82609892     -0.651621580             419
  -15.7557850      -8.75601578     -0.660638034             420
  -17.0293121      -8.86538410      0.192628533             421
  -15.8386974      -7.85527182      0.140462786             422
  -17.2231598      -7.97953320       1.17919576             423
  -15.9067125      -8.88646698       1.05527878             424
  -17.2129230      -8.73021984       2.09575462             425
  -16.0057774      -7.96245527       2.00674057             426
  -17.1975460      -7.97721577       2.92198014             427
  -16.0374985      -8.90882015       2.75779462             428
  -17.0372925      -8.91753960       3.81532812             429
  -15.9242868      -7.86447763       3.81668782             430
  -17.1081314      -7.91011810       4.73957872             431
  -16.0467930      -8.81166172       4.60392952             432
  -17.1396923      -8.85233784       5.55888605             433
  -15.9513102      -7.84262228       5.44140053             434
  -17.1615067      -7.98392534       6.55393124             435
  -16.0300350      -8.86293602       6.52965975             436
  -17.1935024      -8.71142387       7.50000095             437
  -15.7471476      -7.87751436       7.30493546             438
  -17.0422745      -8.04029942       8.28022099             439
  -15.8840275      -8.92449188       8.16048527             440
  -17.1085625      -7.04587269      -8.77569008             441
  -15.8644695      -6.00310898      -8.76046467             442
  -17.1148167      -6.25599813      -8.06789589             443
  -15.8897400      -7.12611008      -7.92851114             444
  -17.1809406      -6.99638748      -7.17919016             445
  -15.7934828      -6.03712130      -7.10037851             446
  -17.2376308      -6.07677746      -6.10143232             447
  -15.9260397      -7.02449226      -6.13336372             448
  -17.1330147      -7.01564980      -5.12255096             449
  -15.8626976      -6.22308445      -5.38810110             450
  -17.0950356      -6.19695282      -4.49275017             451
  -15.9954567      -7.01678324      -4.37284660             452
  -17.1107178      -6.98088837      -3.48780799             453
  -15.9371815      -6.18711662      -3.57401824             454
  -17.1063156      -6.17455006      -2.66675758             455
  -15.9492960      -6.99445105      -2.53080463             456
  -17.0196896      -7.04044247      -1.50763857             457
  -16.0288029      -6.15739632      -1.76696038             458
  -16.9835968      -6.13514519     -0.690388322             459
  -16.0087032      -7.05750513     -0.882195592             460
  -17.1477184      -6.92460728      0.131853253             461
  -15.7893219      -6.00084686      0.164790630             462
  -17.2439651      -6.04610205      0.957077563             463
  -15.8475714      -7.00311852       1.19195819             464
  -17.1439648      -7.15219641       1.84175587             465
  -15.9618750      -6.00811052       1.97938728             466
  -17.0255871      -6.28113413       2.97768784             467
  -15.7620564      -7.05999994       2.78467011             468
  -17.1431751      -7.07075310       3.85984159             469
  -15.9872856      -6.18456984       3.82775879             470
  -17.0369835      -6.09817791       4.71647549             471
  -15.8418655      -7.10580444       4.55054474             472
  -17.0748367      -6.92371941       5.44972944             473
  -16.0457287      -6.24710798       5.45344543             474
  -17.2218342      -6.09951782       6.50233603             475
  -15.8916302      -7.10297871       6.44009018             476
  -17.1850033      -7.17190695       7.46113205             477
  -15.9133387      -6.25566721       7.39561462             478
  -16.9986553      -6.03529453       8.29827881             479
  -15.9857006      -7.14889622       8.10482311             480
  -17.2316265      -5.36727524      -8.89164257             481
  -15.8785353      -4.21084833      -8.92635155             482
  -17.2740917      -4.49098778      -7.83414793             483
  -15.7809696      -5.12603331      -7.93577909             484
  -17.2294769      -5.25388575      -6.95567465             485
  -15.7658920      -4.32508087      -7.03532839             486
  -17.1397247      -4.27399921      -6.20030594             487
  -15.9951372      -5.24611092      -6.18587160             488
  -17.0328007      -5.10988903      -5.39856672             489
  -15.9564581      -4.36363029      -5.13286400             490
  -17.0281906      -4.42489338      -4.27982664             491
  -15.7950077      -5.27311182      -4.28745651             492
  -17.1594887      -5.24211025      -3.44233179             493
  -16.0194149      -4.37889385      -3.36536074             494
  -17.2018127      -4.40764236      -2.64450932             495
  -15.8198872      -5.21379852      -2.50639582             496
  -17.1830559      -5.35373020      -1.74469340             497
  -15.9103155      -4.34004593      -1.75127161             498
  -17.0035191      -4.37728262     -0.890643477             499
  -15.9966898      -5.23048162     -0.604370356             500
  -17.2391720      -5.29992914       9.27354842E-02         501
  -15.9405775      -4.45113945       9.66450721E-02         502
  -17.1673756      -4.30758715       1.08069348             503
  -16.0355701      -5.29946899      0.923464417             504
  -17.1180420      -5.25266361       1.88636172             505
  -15.9710598      -4.36820412       1.99758458             506
  -17.1835766      -4.49950075       2.99180961             507
  -16.0166149      -5.30448723       2.98665547             508
  -17.1764698      -5.35037804       3.89564657             509
  -16.0119419      -4.48743439       3.88828659             510
  -17.0456657      -4.43388271       4.53043842             511
  -15.9705067      -5.26874685       4.57290316             512
  -17.1964722      -5.23523140       5.66469097             513
  -15.7913799      -4.29885960       5.56728315             514
  -17.0538998      -4.22940111       6.55601406             515
  -15.8189659      -5.32981491       6.59948730             516
  -17.2028656      -5.28748798       7.28985167             517
  -15.8232183      -4.20244980       7.42989492             518
  -17.1526680      -4.30750036       8.23914051             519
  -16.0161343      -5.34543610       8.35900879             520
  -17.1302433      -3.32070732      -8.73058891             521
  -15.9595251      -2.51125717      -8.70738029             522
  -17.1180363      -2.45079899      -8.08355618             523
  -15.9899883      -3.30741167      -7.87043667             524
  -17.0202866      -3.59029841      -7.04446936             525
  -15.9342442      -2.40909958      -7.14205599             526
  -17.2126789      -2.52091527      -6.03104830             527
  -15.8820314      -3.57456803      -6.06690454             528
  -17.0499229      -3.38748050      -5.38441944             529
  -15.7818060      -2.67850876      -5.10160160             530
  -17.2002754      -2.55006766      -4.29380465             531
  -15.8223448      -3.31660557      -4.29308796             532
  -17.0077171      -3.54863191      -3.35540032             533
  -15.9620266      -2.55543637      -3.32674408             534
  -17.0702953      -2.58020735      -2.64946890             535
  -15.7761269      -3.53698063      -2.53549004             536
  -17.1694164      -3.52105403      -1.55798948             537
  -15.9761248      -2.50232601      -1.69931829             538
  -17.1246109      -2.56413460     -0.717938602             539
  -15.8467436      -3.59347010     -0.654238224             540
  -17.1680546      -3.43746114      0.290909976             541
  -15.8229895      -2.46201372      0.227609694             542
  -17.1452808      -2.57797456      0.973267913             543
  -15.8361912      -3.53585410       1.09835339             544
  -17.1591358      -3.51708198       1.90294504             545
  -15.9564362      -2.49347925       2.08628798             546
  -17.0477962      -2.42930841       2.70649767             547
  -15.7546034      -3.58387423       2.82298803             548
  -17.2321854      -3.36118841       3.60347342             549
  -15.8662729      -2.42355919       3.63297796             550
  -17.1177444      -2.67808819       4.66695499             551
  -15.9318609      -3.45557094       4.61728001             552
  -17.1586475      -3.43226719       5.68232346             553
  -15.8371658      -2.52310872       5.40334320             554
  -17.1964207      -2.58378482       6.52373838             555
  -15.8771677      -3.43370724       6.38057566             556
  -17.2461014      -3.55151367       7.30629206             557
  -15.8043823      -2.62027931       7.25750208             558
  -17.1569157      -2.50555325       8.25889969             559
  -16.0250187      -3.45901632       8.21368694             560
  -17.2515926      -1.65202355      -8.96015549             561
  -15.9820013     -0.768512487      -8.89406204             562
  -16.9831085     -0.632354975      -7.99501753             563
  -15.9151297      -1.55951118      -7.80534887             564
  -17.1908836      -1.62700868      -7.03442383             565
  -16.0039024     -0.748036206      -7.05004978             566
  -17.0623569     -0.875220418      -6.23488092             567
  -15.9949970      -1.68443429      -6.18761349             568
  -17.2019405      -1.75059462      -5.14304924             569
  -15.9732466     -0.631990135      -5.16265297             570
  -16.9919910     -0.824775994      -4.41477585             571
  -15.8819313      -1.58433068      -4.34541273             572
  -17.1353054      -1.69443941      -3.34245706             573
  -15.9232121     -0.893878818      -3.32529378             574
  -16.9933949     -0.729410112      -2.40063500             575
  -15.9267178      -1.62370193      -2.45809317             576
  -17.1587830      -1.78697777      -1.63636935             577
  -16.0078449     -0.727589905      -1.50923395             578
  -17.0768490     -0.837836921     -0.730841041             579
  -15.7976704      -1.71213830     -0.808181226             580
  -16.9878540      -1.50452340      0.175111488             581
  -15.9470148     -0.743527770       2.47183815E-02         582
  -17.0389290     -0.695502818       1.07842946             583
  -15.9856291      -1.73987925      0.949181139             584
  -17.1970139      -1.74076056       2.03791690             585
  -15.7853270     -0.663239598       1.82722402             586
  -17.2332478     -0.825891972       2.92843270             587
  -15.8917542      -1.68246210       2.96039820             588
  -17.1814423      -1.62098920       3.83406281             589
  -15.7508564     -0.613693595       3.84683943             590
  -17.0481377     -0.694070458       4.75258446             591
  -15.8584757      -1.56948185       4.61899662             592
  -17.1056728      -1.67398465       5.64048004             593
  -15.9035473     -0.692767978       5.64408684             594
  -17.1159744     -0.811561823       6.47609615             595
  -15.9045792      -1.53040814       6.42877245             596
  -17.2032738      -1.66079021       7.20001268             597
  -15.8494558     -0.872447610       7.36869240             598
  -17.0775375     -0.699712694       8.32357979             599
  -15.8511353      -1.50540340       8.18390751             600
  -17.0464191       1.55446539E-03  -8.97395611             601
  -16.0291157       1.17803097      -8.93560219             602
